Order ID,Order Date,Customer Name,Region,Product Category,Product Name,Sales Amount,Quantity,Profit,Discount,Payment Mode
ORD-2024-00590,2023-02-14,Carolyn Anderson,West,Electronics,Noise Cancelling Headphones,269.57,1,66.86,0.05,Online Transfer
ORD-2022-02274,2021-10-04,Jonathan Wood,South,Clothing,Cotton T-Shirt,54.92,2,28.52,0.1,Credit Card
ORD-2022-02089,2023-12-22,Joshua Russell,West,Furniture,,287.63,1,94.78,0.1,Credit Card
ORD-2022-02325,2021-08-28,Margaret Ross,Central,Furniture,Bookshelf 5-Tier,169.2,1,48.55,0.15,Cash
ORD-2021-01490,2021-03-15,Mary Watson,West,Clothing,Sneakers,86.98,1,43.34,0.2,Credit Card
ORD-2024-01494,2024-03-26,Thomas Brooks,East,Furniture,Storage Cabinet,935.66,3,279.34,0.05,Online Transfer
ORD-2021-00155,2021-10-28,Joshua Walker,Central,Furniture,Filing Cabinet 3-Drawer,623.23,3,52.13,0.25,Cash
ORD-2021-01120,2023-06-03,Brandon Gutierrez,,Home & Kitchen,Vacuum Cleaner Cordless,592.49,2,46.96,0.25,Mobile Payment
ORD-2022-02347,2022-05-03,Donald Rodriguez,West,Home & Kitchen,Weighted Blanket,61.17,1,6.98,0.25,Debit Card
ORD-2023-01972,2024-03-25,Andrew Gonzales,Central,Home & Kitchen,Robot Vacuum,440.93,1,154.6,0.05,Mobile Payment
ORD-2022-00377,2022-06-15,Michelle Morgan,South,Clothing,Denim Jeans,53.34,1,20.41,0.25,Debit Card
ORD-2024-01383,2021-02-22,Brenda Johnson,East,Sports,Tennis Racket,110.67,1,31.24,0.2,Cash
ORD-2023-01545,2024-03-17,Henry Nguyen,Central,Sports,Gym Bag,104.42,2,41.74,0.0,Credit Card
ORD-2022-02187,2021-06-05,Debra Young,South,Sports,Gym Bag,40.06,1,10.5,0.15,Cash
ORD-2023-00025,2024-08-07,Joshua Castillo,South,Sports,Football Soccer,76.93,2,27.52,0.05,Debit Card
ORD-2024-01821,2021-03-11,Sandra Rivera,Central,Clothing,Leather Belt,93.28,2,38.7,0.0,Mobile Payment
ORD-2024-01541,2024-12-11,Michelle King,West,Furniture,Ergonomic Office Chair,828.26,2,270.98,0.0,Credit Card
ORD-2021-00858,2024-03-28,Justin Gutierrez,Central,Sports,Fitness Tracker Band,79.91,1,36.48,0.0,Debit Card
ORD-2021-00673,2022-03-01,Deborah King,Central,Home & Kitchen,Food Processor,273.76,2,89.34,0.0,Online Transfer
ORD-2024-01856,2021-07-02,Stephen Stewart,East,Electronics,Webcam HD,91.4,1,29.31,0.05,Credit Card
ORD-2024-01503,2021-03-31,Donald White,East,Furniture,TV Stand 60 inch,344.59,2,119.04,0.15,Cash
ORD-2023-00432,2021-02-19,Helen Martin,Central,Clothing,Women's Blouse,72.94,2,29.93,0.2,Online Transfer
ORD-2022-01485,2021-12-01,Tyler Phillips,South,Clothing,Running Shoes,150.28,1,71.32,0.0,Credit Card
ORD-2021-00977,2024-02-20,Alexander Green,East,Home & Kitchen,Blender 1000W,91.03,1,17.11,0.15,Credit Card
ORD-2021-02366,2023-02-23,Amanda Clark,Central,Furniture,Bookshelf 5-Tier,387.74,2,167.48,0.0,Debit Card
ORD-2022-01373,2024-06-16,David Young,West,Clothing,Running Shoes,130.92,1,47.68,0.15,Mobile Payment
ORD-2021-00349,2021-04-25,Stephen Taylor,West,Sports,Football Soccer,39.74,1,18.28,0.05,Credit Card
ORD-2024-02353,2021-04-26,Jessica Diaz,Central,Home & Kitchen,Food Processor,127.21,1,42.53,0.1,Credit Card
ORD-2021-01561,2024-10-14,Julie Jones,East,Home & Kitchen,Robot Vacuum,488.09,1,173.08,0.05,Credit Card
ORD-2024-00135,2024-03-16,Brandon Reyes,South,Sports,Football Soccer,60.44,2,22.69,0.1,Debit Card
ORD-2021-02467,2022-10-31,Karen Smith,Central,Clothing,Casual Dress Shirt,55.45,1,24.98,0.1,Debit Card
ORD-2021-02023,2022-04-13,Eric Morales,East,Electronics,Laptop - 13 inch,1252.38,1,370.17,0.0,Mobile Payment
ORD-2021-02319,2023-01-07,Gregory Ross,Central,Home & Kitchen,Throw Pillow Set,35.58,1,9.86,0.1,Credit Card
ORD-2024-01052,2024-05-04,Brandon Hughes,South,Home & Kitchen,Toaster 4-Slice,98.88,2,30.05,0.2,Online Transfer
ORD-2024-01230,2022-04-09,Edward Scott,East,Sports,Yoga Mat Premium,46.09,1,17.7,0.15,Cash
ORD-2024-00940,2021-08-30,Patrick Parker,South,Sports,Fitness Tracker Band,63.35,1,20.44,0.1,Online Transfer
ORD-2021-01520,2022-06-19,Charles Ramos,Central,Electronics,Mechanical Keyboard,123.33,1,36.54,0.0,Credit Card
ORD-2024-00332,2023-04-20,Sarah Rogers,West,Sports,Resistance Bands Set,128.01,3,51.06,0.0,Mobile Payment
ORD-2022-00433,2024-03-20,Edward Hernandez,East,Clothing,Women's Blouse,40.65,1,17.21,0.2,Online Transfer
ORD-2022-02435,2022-11-02,Catherine Cooper,South,Sports,Football Soccer,30.83,1,8.05,0.15,Cash
ORD-2024-01021,2023-06-11,Gary Peterson,East,Clothing,Men's Formal Shirt,48.25,1,18.13,0.2,Credit Card
ORD-2021-00449,2022-10-29,Jeffrey Baker,South,Clothing,Leather Belt,43.07,1,16.21,0.05,Debit Card
ORD-2023-01445,2024-11-07,Heather Perry,Central,Furniture,Desk Lamp LED,112.56,2,26.01,0.2,Debit Card
ORD-2024-00800,2024-11-19,Jack Kelly,East,Furniture,Desk Lamp LED,136.42,3,,0.3,Online Transfer
ORD-2024-02056,2021-11-01,Dorothy Hughes,West,Home & Kitchen,Cookware Set 10pc,281.84,1,115.12,0.05,Credit Card
ORD-2023-01979,2021-10-05,Scott Rodriguez,West,Sports,Resistance Bands Set,67.86,2,33.71,0.0,Debit Card
ORD-2024-00785,2023-03-16,Margaret Cook,West,Home & Kitchen,Microwave Oven 900W,153.26,1,28.84,0.15,Online Transfer
ORD-2023-00161,2023-07-09,Debra Garcia,West,Home & Kitchen,,855.08,2,215.74,0.15,Credit Card
ORD-2023-01655,2023-05-04,Jeffrey Ruiz,West,Electronics,Wireless Earbuds,70.05,1,17.74,0.1,Debit Card
ORD-2021-01905,2021-12-30,Daniel Walker,West,Electronics,Laptop - 15 inch,1295.3,1,477.92,0.0,Debit Card
ORD-2024-00318,2023-03-02,Emma Reed,Central,Electronics,Laptop - 15 inch,1989.06,2,481.37,0.2,Credit Card
ORD-2021-01535,2024-11-03,Kimberly Reyes,East,Sports,Gym Bag,55.81,1,24.99,0.05,Credit Card
ORD-2022-00438,2024-09-23,Amanda Clark,East,Furniture,Conference Table,2106.63,3,463.82,0.15,Debit Card
ORD-2022-02364,2021-12-29,Aaron Evans,South,Sports,Fitness Tracker Band,139.04,2,50.79,0.05,Debit Card
ORD-2021-00997,2024-07-19,Daniel Collins,East,Clothing,Formal Trousers,52.66,1,15.58,0.15,Credit Card
ORD-2023-01228,2021-01-19,Pamela Roberts,West,Sports,Boxing Gloves,69.99,1,21.03,0.2,Debit Card
ORD-2024-02199,2022-10-11,Emily Alvarez,East,Sports,Jump Rope,20.51,1,7.5,0.1,Mobile Payment
ORD-2021-02289,2024-09-16,Angela Smith,East,Furniture,Coffee Table,202.9,1,78.46,0.0,Online Transfer
ORD-2023-01595,2023-02-04,Frank Barnes,East,Clothing,Wool Sweater,77.06,1,37.49,0.05,Credit Card
ORD-2021-00897,2024-07-07,Barbara Ramirez,East,Furniture,Office Desk - Wood,351.63,1,87.16,0.15,Cash
ORD-2023-01842,2022-09-09,Susan Peterson,South,Clothing,Leather Belt,72.98,2,21.6,0.15,Credit Card
ORD-2022-02054,2022-01-12,Brian Evans,South,Furniture,Coffee Table,153.99,1,42.68,0.1,Cash
ORD-2022-02373,2022-05-15,Joshua Castillo,East,Clothing,Sneakers,269.48,2,156.33,0.0,Mobile Payment
ORD-2023-01606,2021-07-02,Mary Reed,East,Furniture,Ergonomic Office Chair,299.3,1,,0.2,Debit Card
ORD-2024-02282,2024-10-11,Nathan Smith,West,Furniture,Office Desk - Wood,411.4,1,101.64,0.1,Cash
ORD-2024-02489,2023-03-04,Samantha Cook,Central,Electronics,Mechanical Keyboard,220.88,2,56.58,0.1,Debit Card
ORD-2024-02062,2023-01-05,Thomas Torres,West,Home & Kitchen,Robot Vacuum,516.77,1,139.87,0.1,Online Transfer
ORD-2023-00184,2023-05-05,Susan Walker,East,Clothing,Denim Jeans,65.88,1,21.66,0.2,Credit Card
ORD-2022-02175,2023-05-01,Kevin James,West,Home & Kitchen,Electric Kettle 1.7L,47.72,1,17.75,0.1,Debit Card
ORD-2023-02283,2022-06-19,Heather Perry,Central,Clothing,Wool Sweater,73.69,1,32.67,0.2,Debit Card
ORD-2022-00246,2024-11-08,Ronald Gutierrez,Central,Home & Kitchen,Weighted Blanket,72.17,1,17.46,0.15,Debit Card
ORD-2021-02337,2023-08-11,Robert Kim,Central,Clothing,Men's Formal Shirt,98.55,2,44.59,0.1,Mobile Payment
ORD-2024-01888,2024-08-22,Emma Scott,South,Clothing,Winter Jacket,127.94,1,49.82,0.2,Online Transfer
ORD-2022-01566,2024-05-09,Robert Howard,South,Home & Kitchen,Vacuum Cleaner Cordless,759.75,2,287.61,0.05,Mobile Payment
ORD-2023-00093,2023-07-16,Jacob Turner,East,Clothing,Casual Dress Shirt,44.06,1,16.76,0.15,Online Transfer
ORD-2022-00600,2021-04-06,Daniel Walker,East,Home & Kitchen,Coffee Maker Drip,72.87,1,12.49,0.2,Online Transfer
ORD-2024-01563,2023-09-12,Nancy Cruz,East,Home & Kitchen,Coffee Maker Drip,87.97,1,29.43,0.15,Debit Card
ORD-2022-01226,2023-02-07,Joyce Ortiz,East,Home & Kitchen,Microwave Oven 900W,182.47,1,44.98,0.15,Online Transfer
ORD-2021-01801,2022-05-07,Alexander Green,Central,Electronics,Wireless Earbuds,91.0,1,20.98,0.05,Online Transfer
ORD-2023-00840,2023-07-25,Andrew Adams,East,Electronics,Noise Cancelling Headphones,246.06,1,80.29,0.0,Credit Card
ORD-2022-02233,2023-11-05,Mark Bennett,East,Furniture,Office Desk - Wood,1412.2,3,400.24,0.05,Online Transfer
ORD-2022-01291,2024-08-07,Diane Walker,Central,Electronics,Noise Cancelling Headphones,255.81,1,54.8,0.15,Cash
ORD-2022-01360,2023-09-14,Anna Coleman,South,Sports,Jump Rope,18.16,1,6.21,0.05,Online Transfer
ORD-2023-00544,2021-09-19,Sandra Cook,East,Sports,Yoga Mat Premium,107.35,2,44.62,0.05,Debit Card
ORD-2022-00747,2024-01-03,Tyler Brown,West,Home & Kitchen,Robot Vacuum,1040.97,2,467.54,0.05,Online Transfer
ORD-2023-01528,2022-11-26,Joshua Alvarez,South,Electronics,Smart Watch,654.97,2,187.86,0.1,Debit Card
ORD-2024-01551,2023-09-04,Patrick Torres,West,Electronics,Webcam HD,105.32,1,41.24,0.0,Cash
ORD-2023-01287,2021-08-21,Amanda Clark,East,Home & Kitchen,Toaster 4-Slice,149.17,3,49.53,0.05,Credit Card
ORD-2022-00814,2024-02-09,Gregory Hernandez,Central,Sports,Boxing Gloves,79.03,1,33.86,0.0,Mobile Payment
ORD-2023-01701,2021-08-13,William Richardson,West,Furniture,Conference Table,906.0,1,305.68,0.0,Credit Card
ORD-2022-01515,2023-03-23,Kenneth Butler,South,Clothing,Sneakers,224.68,2,106.0,0.1,Online Transfer
ORD-2022-01515,2023-03-23,Kenneth Butler,South,Clothing,Wool Sweater,94.37,1,39.05,0.0,Online Transfer
ORD-2023-01578,2023-09-02,Charles Bennett,East,Sports,Football Soccer,65.06,2,23.56,0.05,Online Transfer
ORD-2021-02190,2021-05-24,Adam Clark,East,Home & Kitchen,,431.69,1,135.38,0.0,Credit Card
ORD-2024-01541,2024-12-11,Michelle King,West,Sports,Swimming Goggles,48.16,2,16.78,0.2,Credit Card
ORD-2023-00276,2021-12-28,Heather Perry,West,Sports,Boxing Gloves,177.39,2,72.32,0.1,Mobile Payment
ORD-2022-01373,2024-06-16,David Young,West,Sports,Yoga Mat Premium,61.76,1,21.74,0.1,Mobile Payment
ORD-2023-02170,2023-10-05,Adam Castillo,South,Electronics,27 inch Monitor,1120.95,3,237.99,0.15,Cash
ORD-2023-00058,2022-05-28,,East,Sports,Fitness Tracker Band,72.37,1,28.25,0.0,Debit Card
ORD-2021-01734,2024-12-17,Dorothy Carter,East,Home & Kitchen,Vacuum Cleaner Cordless,1000.86,2,384.68,0.0,Debit Card
ORD-2023-01317,2021-07-16,Linda Howard,South,Home & Kitchen,Electric Kettle 1.7L,146.56,3,56.87,0.1,Online Transfer
ORD-2021-01991,2023-02-07,Jennifer Richardson,East,Clothing,Women's Blouse,53.21,1,23.64,0.0,Debit Card
ORD-2023-01578,2023-09-02,Charles Bennett,East,Clothing,Women's Blouse,41.28,1,14.27,0.15,Online Transfer
ORD-2024-01234,2023-11-22,William Walker,East,Furniture,Storage Cabinet,273.54,1,114.2,0.0,Credit Card
ORD-2024-00374,2021-04-05,Patrick Morales,South,Clothing,Running Shoes,463.98,3,191.84,0.0,Credit Card
ORD-2022-00743,2023-05-17,Adam Williams,Central,Electronics,Wireless Earbuds,79.71,1,24.92,0.0,Credit Card
ORD-2023-00446,2022-04-18,Debra Reed,West,Furniture,Coffee Table,141.64,1,27.1,0.15,Credit Card
ORD-2023-01479,2023-06-05,Douglas Wilson,East,Electronics,27 inch Monitor,513.54,1,193.49,0.0,Mobile Payment
ORD-2022-02486,2021-08-19,Mary Price,South,Furniture,Standing Desk Converter,493.63,2,68.88,0.2,Online Transfer
ORD-2024-00992,2022-07-01,Janet Foster,Central,Furniture,Bookshelf 5-Tier,360.98,2,93.82,0.25,Debit Card
ORD-2021-02308,2022-04-20,Robert Brown,South,Sports,Gym Bag,40.25,1,10.04,0.15,Credit Card
ORD-2022-01102,2022-08-28,Emma Wright,West,Home & Kitchen,Robot Vacuum,1313.09,3,559.72,0.1,Debit Card
ORD-2022-00174,2021-06-27,Elizabeth Johnson,West,Sports,Jump Rope,38.72,2,14.67,0.1,Cash
ORD-2023-01059,2024-08-31,Amanda Diaz,East,Electronics,Wireless Mouse,88.06,2,25.79,0.1,Cash
ORD-2021-00165,2021-03-13,Heather Edwards,East,Sports,Resistance Bands Set,62.16,2,17.3,0.2,Credit Card
ORD-2024-00371,2023-08-09,Joyce Lee,East,Clothing,Cotton T-Shirt,31.01,1,10.39,0.1,Credit Card
ORD-2022-01441,2021-04-18,Jack Anderson,East,Home & Kitchen,Food Processor,113.08,1,40.12,0.05,Debit Card
ORD-2021-02080,2024-05-15,Jonathan Carter,Central,Electronics,Webcam HD,65.84,1,6.89,0.25,Mobile Payment
ORD-2021-02399,2023-03-18,Andrew Adams,West,Sports,Tennis Racket,140.18,1,61.39,0.05,Mobile Payment
ORD-2024-01499,2021-06-03,Douglas Barnes,West,Home & Kitchen,Blender 1000W,122.4,1,53.34,0.05,Mobile Payment
ORD-2024-01837,2024-12-27,Shirley Johnson,South,Clothing,Cotton T-Shirt,61.37,2,18.06,0.15,Mobile Payment
ORD-2024-00958,2023-09-23,Tyler Nguyen,South,Electronics,Tablet 10 inch,389.75,1,98.93,0.0,Debit Card
ORD-2023-00831,2023-10-08,Susan Sullivan,South,Electronics,Noise Cancelling Headphones,233.94,1,67.91,0.1,Online Transfer
ORD-2021-00360,2023-02-06,Sharon Scott,Central,Sports,Jump Rope,18.78,1,7.13,,Online Transfer
ORD-2022-02473,2024-08-14,Henry Kelly,South,Furniture,Ergonomic Office Chair,360.14,1,96.65,0.05,Cash
ORD-2021-01211,2023-03-07,Samantha Allen,West,Furniture,Ergonomic Office Chair,646.42,2,260.62,0.0,Mobile Payment
ORD-2024-00044,2024-08-13,Richard Ortiz,South,Home & Kitchen,Toaster 4-Slice,67.66,1,21.66,0.0,Mobile Payment
ORD-2021-01898,2023-10-24,Jason Cooper,Central,Sports,Dumbbells Set 20kg,588.63,3,224.03,0.1,Credit Card
ORD-2021-01681,2024-05-30,Rebecca Lewis,South,Home & Kitchen,Microwave Oven 900W,187.27,1,76.14,0.0,Cash
ORD-2021-01298,2022-04-07,Sharon Jackson,South,Sports,Gym Bag,45.86,1,21.33,0.0,Cash
ORD-2024-01071,2021-07-09,Sandra Thomas,West,Clothing,Casual Dress Shirt,55.02,1,30.19,0.1,Credit Card
ORD-2024-02073,2024-05-16,Aaron Hughes,Central,Electronics,Mechanical Keyboard,206.0,2,66.9,0.05,Online Transfer
ORD-2022-02213,2023-04-30,Brandon Miller,South,Furniture,Storage Cabinet,317.02,1,123.02,0.0,Cash
ORD-2023-01454,2023-05-10,Carolyn Wood,East,Clothing,Leather Belt,41.59,1,24.95,0.0,Cash
ORD-2022-01282,2023-01-13,Michael Howard,South,Sports,Basketball,42.47,1,21.04,0.0,Credit Card
ORD-2022-01306,2022-08-01,Cynthia Taylor,West,Sports,Boxing Gloves,97.3,1,36.76,0.0,Credit Card
ORD-2022-00844,2022-02-06,Barbara Morris,East,Home & Kitchen,Food Processor,138.77,1,54.8,0.05,Online Transfer
ORD-2024-02059,2022-01-01,Samuel Jackson,East,Furniture,Coffee Table,115.28,1,2.15,0.3,Credit Card
ORD-2023-00841,2021-02-08,Kimberly Russell,South,Sports,Fitness Tracker Band,71.2,1,30.84,0.0,Cash
ORD-2023-01194,2022-07-09,Amy Myers,South,Furniture,Standing Desk Converter,227.47,1,5.14,0.3,Mobile Payment
ORD-2023-01014,2022-12-26,Barbara Mitchell,South,Home & Kitchen,Air Fryer 5L,262.12,2,56.53,0.15,Cash
ORD-2023-01055,2023-06-11,Julie Rodriguez,South,Furniture,Coffee Table,208.26,1,74.57,0.0,Mobile Payment
ORD-2022-00433,2024-03-20,Edward Hernandez,East,Clothing,Running Shoes,317.46,2,142.65,0.0,Online Transfer
ORD-2024-01379,2023-08-01,Henry Thomas,West,Home & Kitchen,Vacuum Cleaner Cordless,821.92,2,169.34,0.15,Credit Card
ORD-2021-00508,2024-11-02,Andrew Collins,Central,Clothing,Casual Dress Shirt,58.56,1,27.72,0.1,Debit Card
ORD-2024-01171,2022-11-03,Edward Murphy,South,Home & Kitchen,Toaster 4-Slice,61.08,1,21.26,0.0,Credit Card
ORD-2021-00997,2024-07-19,Daniel Collins,East,Electronics,,1459.79,1,415.75,0.05,Credit Card
ORD-2023-00199,2024-12-03,Gregory Mitchell,South,Home & Kitchen,Blender 1000W,130.06,1,52.24,0.0,Cash
ORD-2022-00420,2023-05-03,Carol Watson,West,Sports,Football Soccer,58.42,2,11.28,0.2,Debit Card
ORD-2021-00566,2021-05-31,Samantha Coleman,Central,Sports,Yoga Mat Premium,57.83,1,26.7,0.0,Online Transfer
ORD-2022-00222,2021-05-01,Charles Evans,Central,Furniture,Ergonomic Office Chair,391.06,1,162.1,0.0,Credit Card
ORD-2022-00919,2023-03-17,Carolyn Morales,South,Electronics,USB-C Hub Adapter,58.1,1,19.1,0.1,Online Transfer
ORD-2022-00543,2022-02-06,Rachel Roberts,South,Electronics,27 inch Monitor,879.75,2,271.66,0.1,Debit Card
ORD-2021-01186,2022-03-23,Matthew Price,South,Home & Kitchen,Electric Kettle 1.7L,49.47,1,20.32,0.1,Debit Card
ORD-2023-02410,2023-12-09,Benjamin Henderson,East,Electronics,Portable Charger 20000mAh,51.69,1,18.92,0.05,Credit Card
ORD-2023-00889,2022-08-12,,Central,Sports,Football Soccer,92.02,3,34.4,0.2,Mobile Payment
ORD-2023-01396,2021-04-29,Donna Young,South,Furniture,Storage Cabinet,619.74,2,208.42,0.05,Online Transfer
ORD-2023-01798,2023-05-15,Paul Cook,West,Electronics,USB-C Hub Adapter,170.32,2,47.19,0.0,Credit Card
ORD-2024-00973,2024-07-29,Angela Bell,South,Home & Kitchen,Vacuum Cleaner Cordless,485.95,1,149.2,0.0,Debit Card
ORD-2021-01649,2024-08-25,Matthew Sanders,South,Electronics,Bluetooth Speaker,119.83,1,28.66,0.1,Credit Card
ORD-2022-00900,2024-08-06,Brandon Jackson,East,Sports,Tennis Racket,227.09,2,86.97,0.05,Online Transfer
ORD-2022-01806,2024-06-17,Sandra Rogers,Central,Electronics,Laptop - 13 inch,1143.28,1,196.17,0.15,Mobile Payment
ORD-2022-02449,2023-10-30,Cynthia Patel,East,Electronics,Mechanical Keyboard,350.04,3,130.79,0.0,Credit Card
ORD-2022-01373,2024-06-16,David Young,West,Home & Kitchen,Toaster 4-Slice,67.14,1,27.84,0.0,Mobile Payment
ORD-2023-00564,2021-03-31,William Jimenez,South,Clothing,,243.42,2,112.8,0.25,Online Transfer
ORD-2021-00994,2024-08-20,Pamela Gray,South,Furniture,Ergonomic Office Chair,590.87,2,,0.1,Cash
ORD-2021-01227,2023-05-31,Julie Rodriguez,Central,Clothing,Denim Jeans,143.37,2,57.71,0.1,Debit Card
ORD-2021-00450,2022-02-28,Joseph Cox,East,Electronics,27 inch Monitor,560.08,1,148.11,0.0,Mobile Payment
ORD-2023-00993,2024-12-30,Jessica Flores,Central,Furniture,Coffee Table,180.53,1,48.44,0.05,Online Transfer
ORD-2022-02084,2023-08-14,Carolyn Sanchez,West,Home & Kitchen,Toaster 4-Slice,60.41,1,19.92,0.1,Credit Card
ORD-2024-01684,2024-06-08,Ronald Morris,Central,Furniture,Ergonomic Office Chair,825.82,2,,0.05,Debit Card
ORD-2023-01605,2022-04-24,Justin Nguyen,West,Home & Kitchen,Coffee Maker Drip,180.07,2,19.62,,Debit Card
ORD-2023-00593,2024-06-06,Ronald Scott,West,Furniture,TV Stand 60 inch,470.44,2,154.01,0.0,Credit Card
ORD-2022-00844,2022-02-06,Barbara Morris,East,Electronics,Smart Watch,325.32,1,85.17,0.05,Online Transfer
ORD-2021-01057,2024-02-21,Donald Sanchez,Central,Electronics,Mechanical Keyboard,264.72,2,,0.0,Mobile Payment
ORD-2022-01106,2023-08-01,Gary Edwards,West,Electronics,Mechanical Keyboard,126.83,1,33.27,0.05,Online Transfer
ORD-2022-00966,2024-11-25,Scott Clark,West,Electronics,Bluetooth Speaker,111.22,1,32.39,0.1,Credit Card
ORD-2021-00487,2024-02-13,Maria Brooks,South,Clothing,Cotton T-Shirt,48.36,2,17.38,0.15,Credit Card
ORD-2021-02481,2024-07-26,Ryan Perez,South,Sports,Football Soccer,25.82,1,4.28,0.25,Credit Card
ORD-2022-01900,2021-02-17,Raymond Bell,East,Electronics,4K Ultra HD Monitor,740.85,1,285.5,0.0,Credit Card
ORD-2023-01184,2024-02-17,Gary Morris,South,Clothing,Formal Trousers,52.31,1,18.32,0.15,Debit Card
ORD-2022-00034,2022-05-22,David Ortiz,Central,Clothing,Leather Belt,40.03,1,20.69,0.0,Debit Card
ORD-2022-01301,2022-03-20,Ronald Evans,South,Sports,Jump Rope,21.78,1,8.36,0.0,Debit Card
ORD-2023-00592,2024-03-03,Ryan Hernandez,West,Electronics,Wireless Earbuds,84.59,1,21.31,0.0,Credit Card
ORD-2022-02177,2024-03-24,Kenneth Long,Central,Electronics,Smart Watch,524.03,2,9.78,0.3,Online Transfer
ORD-2022-00396,2023-03-23,Pamela Roberts,East,Clothing,Denim Jeans,107.73,2,19.62,0.3,Cash
ORD-2022-01723,2024-11-12,Brenda Evans,East,Clothing,Casual Dress Shirt,125.13,2,60.09,0.05,Credit Card
ORD-2021-02395,2024-08-21,Andrew Henderson,West,Electronics,4K Ultra HD Monitor,1399.86,2,495.22,0.0,Credit Card
ORD-2021-01330,2022-06-15,Joseph Campbell,East,Electronics,USB-C Hub Adapter,76.34,1,30.1,0.0,Credit Card
ORD-2023-01521,2023-11-21,Susan Castillo,South,Electronics,4K Ultra HD Monitor,614.93,1,171.0,0.05,Online Transfer
ORD-2021-01151,2021-07-22,Stephanie Nelson,West,Electronics,27 inch Monitor,952.82,2,317.19,,Credit Card
ORD-2024-02446,2023-12-20,Gregory Hernandez,East,Clothing,Women's Blouse,92.32,2,48.73,0.0,Mobile Payment
ORD-2023-01190,2023-06-22,Ashley Martinez,West,Home & Kitchen,Robot Vacuum,1157.09,3,293.8,0.1,Mobile Payment
ORD-2021-01577,2021-09-03,Benjamin Adams,Central,Furniture,Bookshelf 5-Tier,438.78,2,146.36,0.0,Online Transfer
ORD-2023-00181,2023-08-29,Jose Reed,South,Furniture,Office Desk - Wood,376.3,1,126.67,0.15,Online Transfer
ORD-2023-00861,2024-03-22,Pamela Stewart,West,Home & Kitchen,Air Fryer 5L,468.39,3,143.26,0.0,Credit Card
ORD-2023-01982,2023-08-04,Samuel Walker,East,Home & Kitchen,Coffee Maker Drip,237.58,2,99.79,0.0,Debit Card
ORD-2022-02161,2022-10-05,James Rivera,Central,Furniture,Office Desk - Wood,536.23,2,55.45,0.3,Online Transfer
ORD-2024-02182,2022-12-26,Emily Ramirez,South,Furniture,Bookshelf 5-Tier,573.36,3,188.57,0.0,Online Transfer
ORD-2021-01804,2022-10-31,Jacob Carter,West,Home & Kitchen,Coffee Maker Drip,176.51,2,66.89,0.05,Online Transfer
ORD-2022-00729,2022-11-30,Rachel Morales,West,Clothing,Leather Belt,70.25,2,28.76,0.1,Credit Card
ORD-2022-00507,2022-12-03,Jeffrey Myers,South,Electronics,External SSD 1TB,126.61,1,6.6,0.25,Debit Card
ORD-2022-01643,2021-03-09,Karen Murphy,West,Furniture,Conference Table,579.69,1,118.23,0.2,Debit Card
ORD-2022-01558,2023-02-22,Ashley Jimenez,East,Furniture,Bookshelf 5-Tier,180.73,1,57.21,0.05,Mobile Payment
ORD-2022-02433,2023-05-10,Raymond Coleman,West,Electronics,Smart Watch,394.4,1,135.45,0.0,Mobile Payment
ORD-2024-01328,2023-02-22,Sandra Cook,Central,Home & Kitchen,Cookware Set 10pc,846.59,3,288.31,0.1,Credit Card
ORD-2023-00899,2021-09-15,Justin Hill,South,Electronics,Bluetooth Speaker,106.56,1,35.85,,Cash
ORD-2022-02479,2023-01-26,Anna Butler,East,Furniture,Ergonomic Office Chair,980.4,3,408.27,0.0,Cash
ORD-2022-02169,2022-03-14,William Garcia,South,Electronics,4K Ultra HD Monitor,628.73,1,218.62,0.05,Online Transfer
ORD-2024-01074,2023-11-16,Patricia Cox,South,Clothing,Men's Formal Shirt,108.92,2,64.28,0.0,Mobile Payment
ORD-2024-00603,2022-08-20,Ashley Stewart,Central,Home & Kitchen,Food Processor,115.33,1,,0.1,Credit Card
ORD-2023-00151,2022-07-10,Anna Butler,East,Furniture,Office Desk - Wood,440.07,1,186.22,0.0,Credit Card
ORD-2024-00734,2022-09-05,Christine Carter,South,Clothing,Leather Belt,41.02,1,15.56,0.05,Cash
ORD-2023-01660,2021-08-02,Michelle Ramirez,West,Electronics,Wireless Earbuds,80.34,1,20.06,0.15,Credit Card
ORD-2024-00931,2021-06-24,Brandon Gray,South,Home & Kitchen,Electric Kettle 1.7L,131.13,3,57.19,0.05,Cash
ORD-2021-01003,2022-07-06,Jeffrey Myers,West,Home & Kitchen,Microwave Oven 900W,175.25,1,68.21,0.15,Online Transfer
ORD-2021-00759,2023-05-01,Eric Hernandez,East,Electronics,Webcam HD,96.54,1,24.72,0.05,Credit Card
ORD-2022-00121,2022-05-22,Thomas Ortiz,South,Sports,Jump Rope,19.9,1,5.42,0.2,Online Transfer
ORD-2024-02203,2021-03-01,Ryan Hernandez,South,Home & Kitchen,Weighted Blanket,82.42,1,25.76,0.0,Cash
ORD-2023-00923,2022-11-16,Kenneth Ward,South,Clothing,Sports Shorts,130.62,3,65.83,0.0,Credit Card
ORD-2021-00412,2024-10-16,Robert Brown,East,Electronics,27 inch Monitor,381.62,1,52.94,0.15,Mobile Payment
ORD-2024-01675,2024-03-12,Larry Nelson,Central,Clothing,Winter Jacket,125.79,1,73.79,0.0,Mobile Payment
